250160530;B00910A;2018-03-05 06:00;150;
250160530;B00910A;2018-03-10 06:00;120;
250160530;B00910A;2018-03-15 06:00;48;
250160530;B00910A;2018-03-20 06:00;60;
250160530;B00910A;2018-03-25 06:00;40;
250160630;B00910A;2018-03-05 06:00;42;
250160630;B00910A;2018-03-10 06:00;22;
250160650;B00910A;2018-03-05 06:00;9;
250170250;B00910A;2018-03-17 06:00;7;
250170330;B00910A;2018-03-18 06:00;8;
250170330;B00910A;2018-03-21 06:00;0;
250170340;B00910A;2018-03-01 06:00;14;
250170340;B00910A;2018-03-02 06:00;14;
250170340;B00910A;2018-03-03 06:00;14;
250170340;B00910A;2018-03-04 06:00;14;
250170340;B00910A;2018-03-05 06:00;15;
250170340;B00910A;2018-03-06 06:00;11;
250170340;B00910A;2018-03-17 06:00;7;
250170340;B00910A;2018-03-18 06:00;9;
250170340;B00910A;2018-03-19 06:00;6;
250170340;B00910A;2018-03-20 06:00;6;
250170340;B00910A;2018-03-21 06:00;9;
250170340;B00910A;2018-03-22 06:00;5;
250190030;B00910A;2018-03-20 06:00;3;
354190160;B00910A;2018-03-01 07:00;16;
354190160;B00910A;2018-03-02 07:00;18;
354190160;B00910A;2018-03-03 07:00;17;
354190160;B00910A;2018-03-04 07:00;13;
354190160;B00910A;2018-03-05 07:00;14;
354190160;B00910A;2018-03-06 07:00;14;
354190160;B00910A;2018-03-06 19:00;25;
354190160;B00910A;2018-03-07 07:00;21;
354190160;B00910A;2018-03-08 07:00;32;
354190160;B00910A;2018-03-08 19:00;29;
354190160;B00910A;2018-03-09 07:00;24;
354190160;B00910A;2018-03-09 19:00;18;
354190160;B00910A;2018-03-10 07:00;16;
354190160;B00910A;2018-03-10 19:00;16;
354190160;B00910A;2018-03-29 19:00;9;
354190160;B00910A;2018-03-30 07:00;8;
249200280;B00910A;2018-03-05 06:00;46;
249200280;B00910A;2018-03-06 06:00;39;
249200280;B00910A;2018-03-07 06:00;42;
249200280;B00910A;2018-03-08 06:00;35;
249200280;B00910A;2018-03-09 06:00;20;
249200280;B00910A;2018-03-10 06:00;18;
249200280;B00910A;2018-03-19 06:00;12;
249200280;B00910A;2018-03-20 06:00;12;
249200280;B00910A;2018-03-21 06:00;30;
249200280;B00910A;2018-03-23 06:00;13;
249200280;B00910A;2018-03-24 06:00;8;
249200290;B00910A;2018-03-05 06:00;14;
249200290;B00910A;2018-03-06 06:00;14;
249200290;B00910A;2018-03-21 06:00;9;
249200360;B00910A;2018-03-05 06:00;25;
249200360;B00910A;2018-03-06 06:00;24;
249200360;B00910A;2018-03-07 06:00;20;
249200360;B00910A;2018-03-19 06:00;7;
249200360;B00910A;2018-03-21 06:00;7;
249200420;B00910A;2018-03-01 06:00;27;
249200420;B00910A;2018-03-05 06:00;16;
249200420;B00910A;2018-03-19 06:00;40;
249200420;B00910A;2018-03-20 06:00;7;
249200480;B00910A;2018-03-05 06:00;80;
249200480;B00910A;2018-03-10 06:00;90;
249200480;B00910A;2018-03-18 06:00;3;
249200480;B00910A;2018-03-19 06:00;12;
249200480;B00910A;2018-03-20 06:00;10;
249200490;B00910A;2018-03-05 06:00;29;
249200490;B00910A;2018-03-06 06:00;32;
249200490;B00910A;2018-03-07 06:00;28;
249200490;B00910A;2018-03-08 06:00;29;
249200490;B00910A;2018-03-19 06:00;10;
249200490;B00910A;2018-03-20 06:00;9;
249200490;B00910A;2018-03-23 06:00;10;
249200540;B00910A;2018-03-01 06:00;315;
249200540;B00910A;2018-03-02 06:00;315;
249200540;B00910A;2018-03-03 06:00;321;
249200540;B00910A;2018-03-04 06:00;318;
249200540;B00910A;2018-03-05 06:00;315;
249200540;B00910A;2018-03-06 06:00;312;
249200540;B00910A;2018-03-07 06:00;313;
249200540;B00910A;2018-03-08 06:00;312;
249200540;B00910A;2018-03-09 06:00;314;
249200540;B00910A;2018-03-10 06:00;312;
249200540;B00910A;2018-03-11 06:00;3,90;
249200540;B00910A;2018-03-13 06:00;228;
249200540;B00910A;2018-03-14 06:00;277;
249200540;B00910A;2018-03-15 06:00;285;
249200540;B00910A;2018-03-16 06:00;285;
249200540;B00910A;2018-03-17 06:00;323;
249200540;B00910A;2018-03-18 06:00;326;
249200540;B00910A;2018-03-19 06:00;353;
249200540;B00910A;2018-03-20 06:00;352;
249200540;B00910A;2018-03-21 06:00;353;
249200540;B00910A;2018-03-22 06:00;352;
249200540;B00910A;2018-03-23 06:00;350;
249200540;B00910A;2018-03-24 06:00;344;
249200540;B00910A;2018-03-25 06:00;338;
249200540;B00910A;2018-03-26 06:00;336;
249200540;B00910A;2018-03-27 06:00;336;
249200540;B00910A;2018-03-28 06:00;339;
249200540;B00910A;2018-03-29 06:00;338;
249200540;B00910A;2018-03-30 06:00;3,80;
249200540;B00910A;2018-03-31 06:00;305;
249200550;B00910A;2018-03-05 06:00;412;
249200550;B00910A;2018-03-10 06:00;446;
249200550;B00910A;2018-03-13 06:00;524;
249200550;B00910A;2018-03-15 06:00;484;
249200550;B00910A;2018-03-25 06:00;428;
249200550;B00910A;2018-03-31 06:00;458;
249210080;B00910A;2018-03-01 06:00;16;
249210080;B00910A;2018-03-19 06:00;6;
249210080;B00910A;2018-03-20 06:00;8;
249210080;B00910A;2018-03-21 06:00;23;
249210080;B00910A;2018-03-23 06:00;13;
249180130;B00910A;2018-03-01 06:00;16;
249180130;B00910A;2018-03-05 06:00;15;
249180210;B00910A;2018-03-01 06:00;38;
249180210;B00910A;2018-03-05 06:00;35;
249180230;B00910A;2018-03-05 06:00;32;
249190170;B00910A;2018-03-05 06:00;30;
249190170;B00910A;2018-03-11 06:00;6;
249190170;B00910A;2018-03-20 06:00;38;
249190170;B00910A;2018-03-21 06:00;45;
249190280;B00910A;2018-03-01 06:00;33;
249190280;B00910A;2018-03-05 06:00;11;
249190280;B00910A;2018-03-19 06:00;9;
249190350;B00910A;2018-03-05 06:00;35;
249190350;B00910A;2018-03-10 06:00;24;
249190350;B00910A;2018-03-19 06:00;20;
249190350;B00910A;2018-03-20 06:00;20;
249190440;B00910A;2018-03-05 06:00;42;
249190520;B00910A;2018-03-05 06:00;44;
249190520;B00910A;2018-03-10 06:00;34;
249190520;B00910A;2018-03-18 06:00;8;
249190520;B00910A;2018-03-19 06:00;18;
249190520;B00910A;2018-03-20 06:00;18;
249190520;B00910A;2018-03-21 06:00;20;
249190520;B00910A;2018-03-27 06:00;1;
249190540;B00910A;2018-03-01 06:00;21;
249190540;B00910A;2018-03-05 06:00;25;
249190580;B00910A;2018-03-05 06:00;41;
249190580;B00910A;2018-03-10 06:00;21;
249190580;B00910A;2018-03-22 06:00;2;
249190610;B00910A;2018-03-05 06:00;23;
249190610;B00910A;2018-03-10 06:00;24;
249190630;B00910A;2018-03-05 06:00;55;
249190630;B00910A;2018-03-08 06:00;50;
249190630;B00910A;2018-03-09 06:00;56;
249190630;B00910A;2018-03-10 06:00;52;
249200140;B00910A;2018-03-01 06:00;35;
249200140;B00910A;2018-03-05 06:00;35;
249200140;B00910A;2018-03-19 06:00;15;
249200140;B00910A;2018-03-20 06:00;15;
250150220;B00910A;2018-03-20 06:00;18;
250150250;B00910A;2018-03-20 06:00;16;
250160150;B00910A;2018-03-20 06:00;6;
250160480;B00910A;2018-03-07 06:00;11;
353210280;B00910A;2018-03-01 07:00;9;
353210280;B00910A;2018-03-02 07:00;6;
353210280;B00910A;2018-03-03 07:00;9;
353210280;B00910A;2018-03-04 07:00;7;
353210280;B00910A;2018-03-05 07:00;10;
353210280;B00910A;2018-03-06 07:00;8;
353210280;B00910A;2018-03-07 07:00;10;
353210280;B00910A;2018-03-29 19:00;6;
354220195;B00910A;2018-03-01 07:00;10;
354220195;B00910A;2018-03-01 19:00;14;
354220195;B00910A;2018-03-02 07:00;13;
354220195;B00910A;2018-03-03 07:00;14;
354220195;B00910A;2018-03-03 19:00;12;
354220195;B00910A;2018-03-04 07:00;12;
354220195;B00910A;2018-03-05 07:00;12;
354220195;B00910A;2018-03-06 07:00;10;
354220195;B00910A;2018-03-06 19:00;18;
354220195;B00910A;2018-03-07 07:00;17;
354220195;B00910A;2018-03-08 07:00;18;
354220195;B00910A;2018-03-08 19:00;16;
354220195;B00910A;2018-03-09 07:00;19;
350170530;B00910A;2018-03-01 06:00;0;
350170530;B00910A;2018-03-21 06:00;0;
349190625;B00910A;2018-03-01 06:00;55;
349190625;B00910A;2018-03-01 07:00;55;
349190625;B00910A;2018-03-01 18:00;52;
349190625;B00910A;2018-03-01 19:00;52;
349190625;B00910A;2018-03-02 06:00;50;
349190625;B00910A;2018-03-02 07:00;50;
349190625;B00910A;2018-03-02 18:00;52;
349190625;B00910A;2018-03-02 19:00;52;
349190625;B00910A;2018-03-03 06:00;51;
349190625;B00910A;2018-03-03 07:00;51;
349190625;B00910A;2018-03-03 18:00;52;
349190625;B00910A;2018-03-03 19:00;52;
349190625;B00910A;2018-03-04 06:00;51;
349190625;B00910A;2018-03-04 07:00;51;
